14 29
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3617.691388888889 3617.691388888889 3617.5563888888887 3617.581388888889 3617.581388888889 3617.581388888889 3617.581388888889 3594.581388888889 3594.581388888889 3594.581388888889 3594.581388888889 3595.581388888889 3595.581388888889 3595.581388888889 3577.581388888889 3592.581388888889 3592.581388888889 3592.581388888889 3592.581388888889 3610.581388888889 3570.2180555555556 3570.2169444444444 3570.581388888889 3569.5563888888887 3569.581388888889 3570.5563888888887 2833.906388888889 2857.906388888889 3619.5330555555556 
16731.450833333332 16731.450833333332 16731.315833333334 16731.335833333334 16731.335833333334 16731.335833333334 16731.335833333334 16708.335833333334 16708.335833333334 16708.335833333334 16708.335833333334 16709.335833333334 16709.335833333334 16709.335833333334 16691.335833333334 16706.335833333334 16706.335833333334 16706.335833333334 16706.335833333334 16724.335833333334 16683.9725 16683.971388888887 16684.335833333334 16683.315833333334 16683.335833333334 16684.315833333334 15947.635833333334 15971.635833333334 16733.324166666665 
1193.1469444444444 1193.1469444444444 1193.1136111111111 1193.1786111111112 1193.1786111111112 1193.1786111111112 1193.1786111111112 1170.1786111111112 1170.1786111111112 1170.1786111111112 1170.1786111111112 1171.1786111111112 1171.1786111111112 1171.1786111111112 1153.1786111111112 1168.1786111111112 1168.1786111111112 1168.1786111111112 1168.1786111111112 1186.1786111111112 1145.8152777777777 1145.8141666666668 1146.1786111111112 1145.1136111111111 1145.1786111111112 1146.1136111111111 409.2369444444444 433.2369444444444 1195.223611111111 
14957.965833333334 14957.965833333334 14957.830833333333 14957.855833333333 14957.855833333333 14957.855833333333 14957.855833333333 14934.855833333333 14934.855833333333 14934.855833333333 14934.855833333333 14935.855833333333 14935.855833333333 14935.855833333333 14917.855833333333 14932.855833333333 14932.855833333333 14932.855833333333 14932.855833333333 14950.855833333333 14910.4925 14910.49138888889 14910.855833333333 14909.830833333333 14909.855833333333 14910.830833333333 14174.070833333333 14198.070833333333 14959.8075 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17640.454166666666 17640.454166666666 17640.320833333335 17640.359166666665 17640.359166666665 17640.359166666665 17640.359166666665 17617.359166666665 17617.359166666665 17617.359166666665 17617.359166666665 17618.359166666665 17618.359166666665 17618.359166666665 17600.359166666665 17615.359166666665 17615.359166666665 17615.359166666665 17615.359166666665 17633.359166666665 17592.995833333334 17592.99472222222 17593.359166666665 17592.320833333335 17592.359166666665 17593.320833333335 16856.55250027778 16880.55250027778 17642.379166666666 
2732.6691666666666 2732.6691666666666 2732.610833333333 2732.6758333333332 2732.6758333333332 2732.6758333333332 2732.6758333333332 2709.6758333333332 2709.6758333333332 2709.6758333333332 2709.6758333333332 2710.6758333333332 2710.6758333333332 2710.6758333333332 2692.6758333333332 2707.6758333333332 2707.6758333333332 2707.6758333333332 2707.6758333333332 2725.6758333333332 2685.3125 2685.311388888889 2685.6758333333332 2684.610833333333 2684.6758333333332 2685.610833333333 1948.7608333333333 1972.7608333333333 2734.7208333333333 
539.0736111111111 539.0736111111111 539.2119444444445 539.1386111111111 539.1386111111111 539.1386111111111 539.1386111111111 516.1386111111111 516.1386111111111 516.1386111111111 516.1386111111111 517.1386111111111 517.1386111111111 517.1386111111111 499.1386111111111 514.1386111111111 514.1386111111111 514.1386111111111 514.1386111111111 532.1386111111111 491.7752777777778 491.77416666666664 492.1386111111111 491.21194444444444 491.1386111111111 492.21194444444444 0.0 0.0 541.1002777777778 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
