1 29 real
110.0 110.0 84.6 48.9 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 110.5 82.0 110.5 110.5 110.5 110.5 103.7 58.7 37.9 23.1 23.1 3.3
