14 29 real
0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.020277777777777 6.020277777777777 6.020277777777777 6.020277777777777 5.020277777777777 5.020277777777777 5.020277777777777 23.02027777777778 8.020277777777778 8.020277777777778 8.020277777777778 7.545277777777778 0.0 30.38361111111111 30.384722222222223 30.02027777777778 30.906944444444445 30.156944444444445 28.810277777777777 765.5636111111111 741.5636111111111 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
356.85694416666666 356.85694416666666 356.4336108333333 355.83861083333335 356.8652775 356.8652775 356.8652775 379.8652775 379.8652775 379.8652775 379.8652775 378.8652775 378.8652775 378.8652775 396.8652775 381.8652775 381.8652775 381.8652775 381.3902775 363.8652775 404.22861083333333 404.22972194444446 403.8652775 404.75194416666665 404.00194416666665 402.6552775 1139.4086108333333 1115.4086108333333 353.07861083333336
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
336.5519444444444 336.5519444444444 336.1286111111111 335.5336111111111 336.5602777777778 336.5602777777778 336.5602777777778 359.5602777777778 359.5602777777778 359.5602777777778 359.5602777777778 358.5602777777778 358.5602777777778 358.5602777777778 376.5602777777778 361.5602777777778 361.5602777777778 361.5602777777778 361.0852777777778 343.5602777777778 383.9236111111111 383.9247222222222 383.5602777777778 384.44694444444445 383.69694444444445 382.35027777777776 1119.1036111111111 1095.1036111111111 332.7736111111111
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
356.82583305555556 356.82583305555556 356.4024997222222 355.80749972222225 356.8341663888889 356.8341663888889 356.8341663888889 379.8341663888889 379.8341663888889 379.8341663888889 379.8341663888889 378.8341663888889 378.8341663888889 378.8341663888889 396.8341663888889 381.8341663888889 381.8341663888889 381.8341663888889 381.35916638888887 363.8341663888889 404.19749972222223 404.1986108333333 403.8341663888889 404.72083305555554 403.97083305555554 402.6241663888889 1139.3774997222222 1115.3774997222222 353.0474997222222
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 714.385 690.385 0.0
